emisor,termino_consulta,idioma,fuente,titulo,autor,descripcion,url,url_imagen,contenido,fecha_publicacion,fecha_consulta_desde,fecha_consulta_hasta
MINEROS,MINEROS,es,Milenio,Fuerza Regia cae en el debut de Pierre Oriola ante Mineros de Zacatecas,Roberto Flores,"Pierre Oriola debutó con Fuerza Regia mostrando su calidad en la duela, sin embargo no fue suficiente para quedarse con la victoria ante Mineros de Zacatecas. Ante una gran entrada en la Arena Mobil, los zacatecanos se llevaron la victoria por marcador de 85-…",https://www.milenio.com/deportes/basquetbol/resultado-fuerza-regia-vs-mineros-resumen-partido-lnbp-2025,https://cdn.milenio.com/uploads/media/2025/08/23/fuerza-regia-cae-debut-pierre.jpg,"Pierre Oriola debutó con Fuerza Regia mostrando su calidad en la duela, sin embargo no fue suficiente para quedarse con la victoria ante Mineros de Zacatecas. 
Ante una gran entrada en la Arena Mobi… [+1749 chars]",2025-08-23T23:48:00,2025-07-27,2025-08-25
BBVA,BBVA,es,Record.com.mx,Monterrey vs Necaxa EN VIVO ONLINE Liga MX Jornada 6 Apertura 2025,@record_mexico,Rayados quiere mantener su inercia positiva en casa al recibir a unos Rayos que sólo tiene una victoria en sus últimos cinco juegos,https://www.record.com.mx/futbol/liga-mx/monterrey/monterrey-vs-necaxa-en-vivo-liga-mx-jornada-6-apertura-2025,https://www.record.com.mx/sites/default/files/articulos/2025/08/21/monterrey-vs-necaxa-en-vivo-liga-mx-jornada-6-apertura-2025.jpg,La sexta jornada del Torneo Apertura 2025 de la Liga MX tiene como uno de sus platillos principales el choque entre Monterrey y Necaxa en el Estadio BBVA. Dos equipos con realidades opuestas se medir… [+1234 chars],2025-08-23T23:00:43,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Latercera.com,Cobresal se impone a Unión La Calera y se afianza en zona de Copa Sudamericana,Vicente González,"Con un solitario penal de Jorge Henríquez, el conjunto minero venció a los cementeros para mantenerse en puestos de clasificación a torneos internacionales.",https://www.latercera.com/el-deportivo/noticia/cobresal-se-impone-a-union-la-calera-y-se-afianza-en-zona-de-copa-sudamericana/,https://www.latercera.com/resizer/v2/PLPJUWFHHZD5ZFSMZBYBK2BZ6E.jpeg?auth=ba2fa4801db3746e82de0c5f5ce8edb63fde60b58f51a614130f35853e30dda0&height=630&width=1200&focal=828%2C166,"Cobresal se impuso con lo justo a Unión La Calera y sigue soñando con los torneos internacionales. En la fecha 21 de la Liga de Primera, el cuadro nortino venció por 1-0 a los de la Quinta Región.
E… [+1103 chars]",2025-08-23T21:05:20,2025-07-27,2025-08-25
Banco Santander,Banco Santander,es,Eldiario.es,"Las traineras, el fenómeno deportivo, social y tradicional de cada verano en la costa vasca",Mattin Izaguirre Eguiguren,"De faena marinera a espectáculo deportivo en categoría masculina y femenina, el remo moviliza en las banderas a miles de personas
Cruzar el Atlántico con un velero de yute y una enfermedad rara: “El coraje lo necesité en el hospital, no en el mar”

 En el m…",https://www.eldiario.es/euskadi/traineras-fenomeno-deportivo-social-tradicional-verano-costa-vasca_1_12539909.html,https://static.eldiario.es/clip/e84c37c4-a141-4e6e-b9ab-635ec254a623_facebook-watermarked-aspect-ratio_default_0.jpg,"En el municipio costero de Orio, en Gipuzkoa, reina la paz. Es un lunes tranquilo. En la suave tarde, las gaviotas sobrevuelan los barcos; mientras, en las calles, los oriotarras hablan del resultado… [+46904 chars]",2025-08-23T19:50:42,2025-07-27,2025-08-25
BBVA,BBVA,es,Milenio,Monterrey vs Necaxa EN VIVO: A qué hora y dónde ver partido de la jornada 6 de la Liga MX 2025,Marco Antonio Guadarrama,"Monterrey será este fin de semana anfitrión de Necaxa en partido de la jornada 6 del Apertura 2025 de la Liga MX, y se medirán en el Estadio BBVA, donde los locales son favoritos para quedarse con los tres puntos.Rayados está enrachado en la Liga MX, luego de…",https://www.milenio.com/futbol/liga-mx/monterrey-vs-necaxa-en-vivo-partido-liga-mx-jornada-6-apertura-2025,https://cdn.milenio.com/uploads/media/2025/08/21/monterrey-vs-necaxa-vivo-partido-1.jpg,"Monterrey será este fin de semana anfitrión de Necaxa en partido de la jornada 6 del Apertura 2025 de la Liga MX, y se medirán en el Estadio BBVA, donde los locales son favoritos para quedarse con lo… [+1664 chars]",2025-08-23T19:45:52,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Xataka.com.mx,El joystick que nunca imaginaste está aquí y no es para videojuegos: controla excavadoras y grúas desde casa,Luis Ángel Márquez Flores,"LKAB, Luossavaara-Kiirunavaara Aktiebolag, es una empresa estatal sueca dedicada a la minería de hierro en las regiones de Kiruna y Malmberget. Recientemente esta empresa ha hecho uso de una tecnología que está cambiando la forma en que se trabaja en la miner…",https://www.xataka.com.mx/otros-1/joystick-que-nunca-imaginaste-esta-aqui-no-para-videojuegos-controla-excavadoras-gruas-casa,https://i.blogs.es/cf2728/joystick_mineria/840_560.png,"LKAB, Luossavaara-Kiirunavaara Aktiebolag, es una empresa estatal sueca dedicada a la minería de hierro en las regiones de Kiruna y Malmberget. Recientemente esta empresa ha hecho uso de una tecnolog… [+3445 chars]",2025-08-23T17:00:46,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Www.abc.es,La «mala» costumbre de los españoles que indigna a los camareros: «En otros sitios no se ve»,(abc),"Salarios bajos, jornadas laborales interminables, clientes maleducados y convenios que no se respetan. La misma canción suena en la barra de la hostelería española desde hace décadas, pese a que se trata de uno de los sectores más importantes de la economía p…",https://www.abc.es/espana/comunidad-valenciana/mala-costumbre-espanoles-indigna-camareros-sitios-20250823190000-nt.html,https://s2.abcstatics.com/abc/www/multimedia/espana/2024/08/23/mala-costumbre-espanola-indigna-camareros-kA0D-U701440016516gLF-1024x512@diario_abc.png,"Salarios bajos, jornadas laborales interminables, clientes maleducados y convenios que no se respetan. La misma canción suena en la barra de la hostelería española desde hace décadas, pese a que se t… [+2296 chars]",2025-08-23T17:00:00,2025-07-27,2025-08-25
BBVA,BBVA,es,Mundodeportivo.com,Intensa jornada institucional del Barça femenino en Monterrey,Autor Redacción,"En su segundo día en Monterrey , el primer equipo de fútbol femenino del FC Barcelona fue protagonista de una jornada institucional de gran relevancia, marcada por la conexión entre clubs, entidades y afición, en el marco del muy esperado enfrentamiento contr…",https://www.mundodeportivo.com/futbol/fc-barcelona/20250823/1002519256/intensa-jornada-institucional-barca-femenino-monterrey.html,https://www.mundodeportivo.com/files/og_thumbnail/files/fp/uploads/2025/08/23/68a9e7a944c0e.r_d.601-341-9983.png,"En su segundo día en Monterrey , el primer equipo de fútbol femenino del FC Barcelona fue protagonista de una jornada institucional de gran relevancia, marcada por la conexión entre clubs, entidades … [+2566 chars]",2025-08-23T16:10:00,2025-07-27,2025-08-25
BBVA,BBVA,es,Milenio,Charlyn Corral presenta herida facial tras sufrir golpe en el Barcelona vs Liga MX Femenil,Fernanda Mendoza,"Este viernes se celebró el Duelo de Estrellas entre el Barcelona y laLiga MX Femenil en el Estadio Universitario, donde se reunió lo mejor de la liga local femenina para enfrentar a una de las máximas potencias a nivel mundial.El duelo terminó con un empate p…",https://www.milenio.com/futbol/liga-mx/charlyn-corral-presenta-herida-facial-tras-sufrir-golpe-de-mapi-leon,https://cdn.milenio.com/uploads/media/2025/08/23/charlyn-corral-presenta-herida-facial.jpg,"Este viernes se celebró el Duelo de Estrellas entre el Barcelona y laLiga MX Femenil en el Estadio Universitario, donde se reunió lo mejor de la liga local femenina para enfrentar a una de las máxima… [+2030 chars]",2025-08-23T14:55:00,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Www.abc.es,Ni playas ni desiertos: el espectacular tesoro de cristal único en el mundo que está en Almería,(abc),"En Pulpí, en el Levante almeriense, se encuentra una geoda de yeso única en Europa y una de las más grandes y mejor conservadas del mundo. Se localiza en la Mina Rica, un antiguo yacimiento minero abierto al público en 2019. Sus cristales, de gran tamaño y tr…",https://www.abc.es/viajar/andalucia/playas-desiertos-espectacular-tesoro-cristal-unico-mundo-20250823132038-nts.html,https://s3.abcstatics.com/abc/www/multimedia/viajar/2025/08/23/cientifica-interior-geoda-pulpi-U82305202642tdH-1024x512@diario_abc.jpg,"En Pulpí, en el Levante almeriense, se encuentra una geoda de yeso única en Europa y una de las más grandes y mejor conservadas del mundo. Se localiza en la Mina Rica, un antiguo yacimiento minero ab… [+2456 chars]",2025-08-23T13:56:22,2025-07-27,2025-08-25
BBVA,BBVA,es,Record.com.mx,Charlyn Corral será operada tras golpe en la cara recibido ante Barcelona,@record_mexico,La Liga MX Femenil dio una actualización sobre el estado de salud de la mexicana,https://www.record.com.mx/futbol/futbol-nacional/ligafemenilmx/charlyn-corral-sera-operada-tras-golpe-en-la-cara-recibido,https://www.record.com.mx/sites/default/files/articulos/2025/08/23/charlyn-corral-sera-operada-tras-golpe-en-la-cara-recibido-ante-barcelona.webp,"Charlyn Corral sufrió un duro golpe durante el encuentro entre Liga MX Femenil y Barcelona, lo que la obligó a salir del terreno de juego para que la pudieran atender, ya que tras el impacto de Mapi … [+1142 chars]",2025-08-23T13:31:27,2025-07-27,2025-08-25
BBVA,BBVA,es,Excelsior.com.mx,Así 'vacunó' Gilberto Mora a Chivas,arturo.duran,"Arturo López
Gilberto Mora sigue maravillando cada vez que pisa la cancha. Si en EU marcó doblete en la Leagues, en la Liga MX fue cuestión de tiempo para que marcara otro. Su rival: Chivas. A pesar de la gran noche de jugador de 16 años, Xolos no pudo aprov…",https://www.excelsior.com.mx/adrenalina/asi-vacuno-gilberto-mora-a-chivas/1734899,https://www.excelsior.com.mx/media/styles/image1200x630/public/pictures/2025/08/23/3366029.jpg,"Gilberto Mora sigue maravillando cada vez que pisa la cancha. Si en EU marcó doblete en la Leagues, en la Liga MX fue cuestión de tiempo para que marcara otro. Su rival: Chivas. A pesar de la gran no… [+1561 chars]",2025-08-23T13:25:41,2025-07-27,2025-08-25
ISA,ISA,es,Ecartelera.com,'Blade Runner 2099': Prime Video acota la fecha de estreno de la serie protagonizada por Michelle Yeoh,Víctor Mopez,DISTÓPICOS La miniserie amplía el universo de la saga iniciada en 1982 siendo secuela de la película de 2017 'Blade Runner 2049'.'Blade Runner 2099': Prime Video acota la fecha de estreno de la serie protagonizada por Michelle Yeoh,https://www.ecartelera.com/noticias/blade-runner-2099-prime-video-fecha-estreno-serie-2026-81625/,https://www.ecartelera.com/images/noticias/81600/81625-h2.jpg,"La espera está por terminar. Prime Video ha confirmado que la miniserie 'Blade Runner 2099', continuación televisiva de la icónica saga de ciencia ficción, llegará a la plataforma en 2026. El proyect… [+2491 chars]",2025-08-23T13:24:18,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,Rodrigo Chaves revela supuesto mensaje de agradecimiento que le envió Christian Bulgarelli,Lucía Astorga,El presidente Rodrigo Chaves indicó que incluirán la supuesta comunicación como parte de las pruebas aportadas por la defensa.,https://www.nacion.com/politica/rodrigo-chaves-revela-supuesto-mensaje-de/YDRXVZVBYJCDNIBNLAY5VOU5EM/story/,https://www.nacion.com/resizer/v2/4FYGPYPXGNG3HE67BMV5UKKJ6I.png?smart=true&auth=c38e061a4eeb27136f6399eecbf8b47557302445ca36a77c96b273533556d0f3&width=1440,"El mandatario Rodrigo Chaves reveló este viernes un supuesto mensaje de agradecimiento que le habría enviado el productor audiovisual Christian Bulgarelli, casi dos meses después de la adjudicación d… [+5947 chars]",2025-08-23T13:05:00,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Expansion.com,"La AIReF prevé 3 décimas menos de déficit en 2025 por los litigios, pero avisa del riesgo al alza",Expansión,"La Autoridad Independiente de Responsabilidad Fiscal (AIReF) calcula que el menor impacto de sentencias judiciales desfavorables para el Estado permitirá reducir tres décimas el déficit público en 2025, pero avisa de que existe una elevada incertidumbre sobre…",https://www.expansion.com/economia/2025/08/23/68a9a656468aeb88708b4581.html,https://phantom-expansion.uecdn.es/f0b198ecad138e45740575b597385127/crop/75x50/1988x1325/resize/1200/f/webp/assets/multimedia/imagenes/2025/08/23/17559510791439.jpg,La Autoridad Independiente de Responsabilidad Fiscal (AIReF) calcula que el menor impacto de sentencias judiciales desfavorables para el Estado permitirá reducir tres décimas el déficit público en 20… [+4590 chars],2025-08-23T12:12:42,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,Rodrigo Chaves centra defensa en atacar presuntas fallas en acusación del fiscal general: ‘Nunca ordené al testigo darle dinero a nadie’,Aarón Sequeira,El presidente Rodrigo Chaves y su abogado José Miguel Villalobos lanzaron ataques hacia el fiscal general y los magistrados por darle trámite a la acusación por el presunto delito de concusión contra el mandatario.,https://www.nacion.com/politica/rodrigo-chaves-centra-defensa-en-atacar-presuntas/V6AXQYFHENGTZB4EXOAYY5UO3M/story/,https://www.nacion.com/resizer/v2/DKCUP4L5VFFCHABA3YVXGRSISU.jpeg?smart=true&auth=641f4ba23b0630167e0388dbe9acd2599b9eee65c17d9e30c76ff81e3ca77e59&width=1440,"Durante una exposición que se prolongó durante una hora y 57 minutos, el presidente de la República, Rodrigo Chaves, y su abogado José Miguel Villalobos intentaron deslegitimar la acusación presentad… [+9199 chars]",2025-08-23T12:00:00,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Cointelegraph,"El sentimiento cripto regresa a la ""Codicia"" mientras Bitcoin y Ether subieron tras el discurso de la Fed",Ciaran Lyons,"Un popular rastreador del sentimiento cripto volvió a la ""Codicia"" el sábado después de que el presidente de la Fed, Jerome Powell, insinuara un posible recorte de tasas en septiembre.
 El sentimiento cripto volvió a la ""Codicia"" el sábado, mientras el mercad…",https://es.cointelegraph.com/news/crypto-market-greed-bitcoin-ether-price-rally-federal-reserve-dovish,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-11/0193203b-37e0-7277-b2a0-1ea39b9d9187","El sentimiento cripto volvió a la ""Codicia"" el sábado, mientras el mercado de criptomonedas repuntaba tras los comentarios moderados del presidente de la Reserva Federal de EE. UU., Jerome Powell, qu… [+3429 chars]",2025-08-23T11:01:38,2025-07-27,2025-08-25
BBVA,BBVA,es,Latercera.com,¿El fin del activismo corporativo?,Pablo Halpern,"""Lo que presenciamos no es el fin del activismo corporativo, sino su evolución hacia un modelo geográficamente consciente. Las empresas aprenden que en un mundo multipolar, las estrategias también deben serlo. El activismo no desaparece; se transforma en una …",https://www.latercera.com/opinion/noticia/el-fin-del-activismo-corporativo/,https://www.latercera.com/resizer/v2/SWN62E7G6ZE5BC76RYQX4FL3AM.jpg?auth=a9325dc6f4c4f30ac0e65c37f26d18c885709d25983cd575b726a1869aa4525c&height=630&width=1200&smart=true,El activismo corporativo -la práctica de las empresas de tomar posiciones públicas sobre temas sociales y políticos- está experimentando una transformación radical que desafía la narrativa dominante … [+3957 chars],2025-08-23T11:00:00,2025-07-27,2025-08-25
MINEROS,MINEROS,es,Latercera.com,Empresa de construcción modular Tecno Fast invertirá US$350 millones al 2029,Paulina Ortega,"El plan de inversión del grupo chileno, cuyo 42% de las ventas proviene de sus negocios internacionales, estará focalizado en el segmento de arriendo de soluciones, el de mejor desempeño, y en las viviendas modulares. El grupo, que ha cuadruplicado su Ebitda …",https://www.latercera.com/pulso/noticia/empresa-de-construccion-modular-tecno-fast-invertira-us350-millones-al-2029/,https://www.latercera.com/resizer/v2/ONYIWFNT3BGQLAYM7VKKBSVZ6Y.jpg?auth=618e1c95822097ca4e2df67ca814afa31c1ee680e7c82333b862164d5811af05&height=630&width=1200&smart=true,La empresa de construcción modular a través de containers Tecno Fast está cumpliendo 30 años desde que se lanzó al mercado. La firma fue fundada en 1995 por Cristián Concha y Cristián Goldberg y part… [+6503 chars],2025-08-23T11:00:00,2025-07-27,2025-08-25
